GameID,GameDate,TeamID,OpponentTeamID,MATCHUP,PTS,OPTS,PointsPG,OppPointsPG,PointsPGOpponent,OppPointsPGOpponent,FG_PCT,PlusMinusClutch,Age,PlayoffMins,AdjustedPTS,AdjustedOPTS,PrevPTS,PrevOPTS,PrevMargin,SeriesGP,SeriesLead,SeriesWinPercent,MissingMins
41600106,4/28/17,1610612741,1610612738,CHI vs. BOS,83,105,102.9,102.4,108,105.4,0.385,44,26.2,12261.64,82.29014111,105.9136421,97.84403131,107.0763282,-8.06961083,6,-1,0.333333333,0.768804685
41600106,4/28/17,1610612738,1610612741,BOS @ CHI,105,83,108,105.4,102.9,102.4,0.453,78,26,5460.088333,105.9136421,82.29014111,107.0763282,97.84403131,24.78618708,6,1,0.5,0.910603392
41600176,4/28/17,1610612762,1610612746,UTA vs. LAC,93,98,100.7,96.8,108.7,104.4,0.489,41,26.85714286,9866.133333,92.20461594,98.85273266,96.83532996,91.21316846,-2.017402707,6,1,0.5,0.760609466
41600176,4/28/17,1610612746,1610612762,LAC @ UTA,98,93,108.7,104.4,100.7,96.8,0.403,23,31.16666667,19430.85667,98.85273266,92.20461594,91.21316846,96.83532996,-0.991447483,6,-1,0.333333333,0.807390534
41600136,4/28/17,1610612737,1610612764,ATL vs. WAS,99,115,103.2,104,109.2,107.4,0.452,42,29.23076923,10598.16167,98.15330084,116.0006557,99.86143402,102.1190908,-16.13922166,6,-1,0.333333333,0.740225352
41600136,4/28/17,1610612764,1610612737,WAS @ ATL,115,99,109.2,107.4,103.2,104,0.469,75,26.21428571,4537.051667,116.0006557,98.15330084,102.1190908,99.86143402,3.965789933,6,1,0.5,0.895609083
41600177,4/30/17,1610612746,1610612762,LAC vs. UTA,91,104,108.7,104.4,100.7,96.8,0.403,23,31.16666667,19430.85667,90.22172097,104.9049408,98.85273266,92.20461594,-6.052208122,7,0,0.428571429,0.807390534
41600177,4/30/17,1610612762,1610612746,UTA @ LAC,104,91,100.7,96.8,108.7,104.4,0.489,41,26.85714286,9866.133333,104.9049408,90.22172097,92.20461594,98.85273266,1.982894966,7,0,0.428571429,0.905648022
41700121,4/14/18,1610612755,1610612748,PHI vs. MIA,130,103,109.8,105.3,103.4,102.9,0.493,55,26.21428571,5015.24,126.3373375,106.0752414,126.3373375,106.0752414,20.26209606,1,0,0,0.781350691
41700121,4/14/18,1610612748,1610612755,MIA @ PHI,103,130,103.4,102.9,109.8,105.3,0.478,40,27.66666667,8954.698333,106.0752414,126.3373375,106.0752414,126.3373375,-20.26209606,1,0,0,0.913515638
41700151,4/14/18,1610612759,1610612744,SAS @ GSW,92,113,102.7,99.8,113.5,107.5,0.421,19,29,25153.34833,94.74681757,109.816301,94.74681757,109.816301,-15.06948346,1,0,0,0.953720392
41700151,4/14/18,1610612744,1610612759,GSW vs. SAS,113,92,113.5,107.5,102.7,99.8,0.483,31,28.66666667,23318.73667,109.816301,94.74681757,109.816301,94.74681757,15.06948346,1,0,0,0.78172394
41700161,4/14/18,1610612740,1610612757,NOP @ POR,97,95,111.7,110.4,105.6,103,0.483,58,28.16666667,5848.538333,99.89610113,92.32343892,99.89610113,92.32343892,7.572662211,1,0,0,0.750891422
41700161,4/14/18,1610612757,1610612740,POR vs. NOP,95,97,105.6,103,111.7,110.4,0.419,11,25,4731.801667,92.32343892,99.89610113,92.32343892,99.89610113,-7.572662211,1,0,0,0.894023876
41700101,4/14/18,1610612764,1610612761,WAS @ TOR,106,114,106.6,106,111.7,103.9,0.376,-19,28,7948.211667,109.1648115,110.7881267,109.1648115,110.7881267,-1.623315159,1,0,0,0.912776463
41700101,4/14/18,1610612761,1610612764,TOR vs. WAS,114,106,111.7,103.9,106.6,106,0.426,20,26,8470.206667,110.7881267,109.1648115,110.7881267,109.1648115,1.623315159,1,0,0,0.906434779
41700111,4/15/18,1610612749,1610612738,MIL @ BOS,107,113,106.5,106.8,104,100.4,0.458,18,26.42857143,7667.41,110.1946683,109.816301,110.1946683,109.816301,0.378367227,1,0,0,0.815650361
41700111,4/15/18,1610612738,1610612749,BOS vs. MIL,113,107,104,100.4,106.5,106.8,0.482,4,25.16666667,5083.518333,109.816301,110.1946683,109.816301,110.1946683,-0.378367227,1,0,0,0.721420769
41700131,4/15/18,1610612754,1610612739,IND @ CLE,98,80,105.6,104.2,110.9,109.9,0.423,64,26.08333333,5464.78,100.9259578,77.74605383,100.9259578,77.74605383,23.17990402,1,0,0,0.89178942
41700131,4/15/18,1610612739,1610612754,CLE vs. IND,80,98,110.9,109.9,105.6,104.2,0.453,78,29,22942.04,77.74605383,100.9259578,77.74605383,100.9259578,-23.17990402,1,0,0,0.77611801
41700141,4/15/18,1610612745,1610612750,HOU vs. MIN,104,101,112.4,103.9,109.5,107.3,0.453,69,29.73333333,17976.10167,101.06987,104.015528,101.06987,104.015528,-2.945658006,1,0,0,0.775902556
41700141,4/15/18,1610612750,1610612745,MIN @ HOU,101,104,109.5,107.3,112.4,103.9,0.428,-4,28.33333333,9025.015,104.015528,101.06987,104.015528,101.06987,2.945658006,1,0,0,0.961059833
41700171,4/15/18,1610612762,1610612760,UTA @ OKC,108,116,104.1,99.8,107.9,104.4,0.435,28,26.07142857,2527.585,111.224525,112.7317781,111.224525,112.7317781,-1.507253079,1,0,0,0.864013414
41700171,4/15/18,1610612760,1610612762,OKC vs. UTA,116,108,107.9,104.4,104.1,99.8,0.407,-12,27.16666667,12557.425,112.7317781,111.224525,112.7317781,111.224525,1.507253079,1,0,0,0.881786939
41700122,4/16/18,1610612748,1610612755,MIA @ PHI,113,103,103.4,102.9,109.8,105.3,0.478,40,27.66666667,8954.698333,116.3738085,100.0980443,106.0752414,126.3373375,5.977197105,2,-1,0,0.906260244
41700122,4/16/18,1610612755,1610612748,PHI vs. MIA,103,113,109.8,105.3,103.4,102.9,0.493,55,26.21428571,5015.24,100.0980443,116.3738085,126.3373375,106.0752414,9.963528936,2,1,0.5,0.751073475
41700152,4/16/18,1610612759,1610612744,SAS @ GSW,101,116,102.7,99.8,113.5,107.5,0.421,19,29,25153.34833,104.015528,112.7317781,94.74681757,109.816301,-17.98496048,2,-1,0,0.926659655
41700152,4/16/18,1610612744,1610612759,GSW vs. SAS,116,101,113.5,107.5,102.7,99.8,0.483,31,28.66666667,23318.73667,112.7317781,104.015528,109.816301,94.74681757,5.800773049,2,1,0.5,0.78172394
